graph_id,model,top_edge_fraction,empirical_edges,candidate_edges,shared_edges,jaccard,precision,recall,f1
356,GIN,0.1,400,400,20,0.02564102564102564,0.05,0.05,0.05000000000000001
356,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
357,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
357,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
357,GIN,0.1,400,400,17,0.021711366538952746,0.0425,0.0425,0.0425
357,GAT,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
358,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
358,MLP,0.1,400,400,37,0.04849279161205767,0.0925,0.0925,0.0925
358,GIN,0.1,400,400,75,0.10344827586206896,0.1875,0.1875,0.1875
358,GAT,0.1,400,400,50,0.06666666666666667,0.125,0.125,0.125
359,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
359,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
359,GIN,0.1,400,400,23,0.029601029601029602,0.0575,0.0575,0.0575
359,GAT,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
360,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
360,MLP,0.1,400,400,37,0.04849279161205767,0.0925,0.0925,0.0925
360,GIN,0.1,400,400,13,0.016518424396442185,0.0325,0.0325,0.0325
360,GAT,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
361,Raw,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
361,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
361,GIN,0.1,400,400,89,0.12517580872011252,0.2225,0.2225,0.2225
361,GAT,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
362,Raw,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
362,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
362,GIN,0.1,400,400,17,0.021711366538952746,0.0425,0.0425,0.0425
362,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
363,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
363,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
363,GIN,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
363,GAT,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
364,Raw,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
364,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
364,GIN,0.1,400,400,30,0.03896103896103896,0.075,0.075,0.075
364,GAT,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
365,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
365,MLP,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
365,GIN,0.1,400,400,28,0.03626943005181347,0.07,0.07,0.07
365,GAT,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
366,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
366,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
366,GIN,0.1,400,400,73,0.10041265474552957,0.1825,0.1825,0.18249999999999997
366,GAT,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
367,Raw,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
367,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
367,GIN,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
367,GAT,0.1,400,400,56,0.07526881720430108,0.14,0.14,0.14
368,Raw,0.1,400,400,83,0.11576011157601115,0.2075,0.2075,0.2075
368,MLP,0.1,400,400,34,0.044386422976501305,0.085,0.085,0.085
368,GIN,0.1,400,400,36,0.04712041884816754,0.09,0.09,0.09
368,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
369,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
369,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
369,GIN,0.1,400,400,74,0.10192837465564739,0.185,0.185,0.185
369,GAT,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
370,Raw,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
370,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
370,GIN,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
370,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
371,Raw,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
371,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
371,GIN,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
371,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
372,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
372,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
372,GIN,0.1,400,400,80,0.1111111111111111,0.2,0.2,0.20000000000000004
372,GAT,0.1,400,400,51,0.06809078771695594,0.1275,0.1275,0.1275
373,Raw,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
373,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
373,GIN,0.1,400,400,24,0.030927835051546393,0.06,0.06,0.06
373,GAT,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
374,Raw,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
374,MLP,0.1,400,400,51,0.06809078771695594,0.1275,0.1275,0.1275
374,GIN,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
374,GAT,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
375,Raw,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
375,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
375,GIN,0.1,400,400,30,0.03896103896103896,0.075,0.075,0.075
375,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
376,Raw,0.1,400,400,71,0.09739368998628258,0.1775,0.1775,0.17750000000000002
376,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
376,GIN,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
376,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
377,Raw,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
377,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
377,GIN,0.1,400,400,48,0.06382978723404255,0.12,0.12,0.12
377,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
378,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
378,MLP,0.1,400,400,37,0.04849279161205767,0.0925,0.0925,0.0925
378,GIN,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
378,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
379,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
379,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
379,GIN,0.1,400,400,33,0.04302477183833116,0.0825,0.0825,0.0825
379,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
380,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
380,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
380,GIN,0.1,400,400,26,0.03359173126614987,0.065,0.065,0.065
380,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
381,Raw,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
381,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
381,GIN,0.1,400,400,26,0.03359173126614987,0.065,0.065,0.065
381,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
382,Raw,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
382,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
382,GIN,0.1,400,400,15,0.01910828025477707,0.0375,0.0375,0.0375
382,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
383,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
383,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
383,GIN,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
383,GAT,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
384,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
384,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
384,GIN,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
384,GAT,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
385,Raw,0.1,400,400,77,0.10650069156293222,0.1925,0.1925,0.19249999999999998
385,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
385,GIN,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
385,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
386,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
386,MLP,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
386,GIN,0.1,400,400,76,0.10497237569060773,0.19,0.19,0.19
386,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
387,Raw,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
387,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
387,GIN,0.1,400,400,35,0.0457516339869281,0.0875,0.0875,0.0875
387,GAT,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
388,Raw,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
388,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
388,GIN,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
388,GAT,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
389,Raw,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
389,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
389,GIN,0.1,400,400,25,0.03225806451612903,0.0625,0.0625,0.0625
389,GAT,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
390,Raw,0.1,400,400,71,0.09739368998628258,0.1775,0.1775,0.17750000000000002
390,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
390,GIN,0.1,400,400,73,0.10041265474552957,0.1825,0.1825,0.18249999999999997
390,GAT,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
391,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
391,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
391,GIN,0.1,400,400,33,0.04302477183833116,0.0825,0.0825,0.0825
391,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
392,Raw,0.1,400,400,73,0.10041265474552957,0.1825,0.1825,0.18249999999999997
392,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
392,GIN,0.1,400,400,32,0.041666666666666664,0.08,0.08,0.08
392,GAT,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
393,Raw,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
393,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
393,GIN,0.1,400,400,36,0.04712041884816754,0.09,0.09,0.09
393,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
394,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
394,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
394,GIN,0.1,400,400,14,0.017811704834605598,0.035,0.035,0.035
394,GAT,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
395,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
395,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
395,GIN,0.1,400,400,34,0.044386422976501305,0.085,0.085,0.085
395,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
396,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
396,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
396,GIN,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
396,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
397,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
397,MLP,0.1,400,400,37,0.04849279161205767,0.0925,0.0925,0.0925
397,GIN,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
397,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
398,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
398,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
398,GIN,0.1,400,400,22,0.028277634961439587,0.055,0.055,0.055
398,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
399,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
399,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
399,GIN,0.1,400,400,74,0.10192837465564739,0.185,0.185,0.185
399,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
400,Raw,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
400,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
400,GIN,0.1,400,400,32,0.041666666666666664,0.08,0.08,0.08
400,GAT,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
401,Raw,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
401,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
401,GIN,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
401,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
402,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
402,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
402,GIN,0.1,400,400,74,0.10192837465564739,0.185,0.185,0.185
402,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
403,Raw,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
403,MLP,0.1,400,400,35,0.0457516339869281,0.0875,0.0875,0.0875
403,GIN,0.1,400,400,20,0.02564102564102564,0.05,0.05,0.05000000000000001
403,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
404,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
404,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
404,GIN,0.1,400,400,33,0.04302477183833116,0.0825,0.0825,0.0825
404,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
405,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
405,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
405,GIN,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
405,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
406,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
406,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
406,GIN,0.1,400,400,78,0.10803324099722991,0.195,0.195,0.195
406,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
407,Raw,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
407,MLP,0.1,400,400,48,0.06382978723404255,0.12,0.12,0.12
407,GIN,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
407,GAT,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
408,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
408,MLP,0.1,400,400,37,0.04849279161205767,0.0925,0.0925,0.0925
408,GIN,0.1,400,400,20,0.02564102564102564,0.05,0.05,0.05000000000000001
408,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
409,Raw,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
409,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
409,GIN,0.1,400,400,23,0.029601029601029602,0.0575,0.0575,0.0575
409,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
410,Raw,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
410,MLP,0.1,400,400,37,0.04849279161205767,0.0925,0.0925,0.0925
410,GIN,0.1,400,400,15,0.01910828025477707,0.0375,0.0375,0.0375
410,GAT,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
411,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
411,MLP,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
411,GIN,0.1,400,400,30,0.03896103896103896,0.075,0.075,0.075
411,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
412,Raw,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
412,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
412,GIN,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
412,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
413,Raw,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
413,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
413,GIN,0.1,400,400,80,0.1111111111111111,0.2,0.2,0.20000000000000004
413,GAT,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
414,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
414,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
414,GIN,0.1,400,400,32,0.041666666666666664,0.08,0.08,0.08
414,GAT,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
415,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
415,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
415,GIN,0.1,400,400,36,0.04712041884816754,0.09,0.09,0.09
415,GAT,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
416,Raw,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
416,MLP,0.1,400,400,37,0.04849279161205767,0.0925,0.0925,0.0925
416,GIN,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
416,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
417,Raw,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
417,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
417,GIN,0.1,400,400,21,0.026957637997432605,0.0525,0.0525,0.05249999999999999
417,GAT,0.1,400,400,50,0.06666666666666667,0.125,0.125,0.125
418,Raw,0.1,400,400,75,0.10344827586206896,0.1875,0.1875,0.1875
418,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
418,GIN,0.1,400,400,31,0.04031209362808843,0.0775,0.0775,0.0775
418,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
419,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
419,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
419,GIN,0.1,400,400,24,0.030927835051546393,0.06,0.06,0.06
419,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
420,Raw,0.1,400,400,71,0.09739368998628258,0.1775,0.1775,0.17750000000000002
420,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
420,GIN,0.1,400,400,21,0.026957637997432605,0.0525,0.0525,0.05249999999999999
420,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
421,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
421,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
421,GIN,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
421,GAT,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
422,Raw,0.1,400,400,73,0.10041265474552957,0.1825,0.1825,0.18249999999999997
422,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
422,GIN,0.1,400,400,22,0.028277634961439587,0.055,0.055,0.055
422,GAT,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
423,Raw,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
423,MLP,0.1,400,400,36,0.04712041884816754,0.09,0.09,0.09
423,GIN,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
423,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
424,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
424,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
424,GIN,0.1,400,400,21,0.026957637997432605,0.0525,0.0525,0.05249999999999999
424,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
425,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
425,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
425,GIN,0.1,400,400,29,0.03761348897535668,0.0725,0.0725,0.0725
425,GAT,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
426,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
426,MLP,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
426,GIN,0.1,400,400,73,0.10041265474552957,0.1825,0.1825,0.18249999999999997
426,GAT,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
427,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
427,MLP,0.1,400,400,48,0.06382978723404255,0.12,0.12,0.12
427,GIN,0.1,400,400,18,0.023017902813299233,0.045,0.045,0.045
427,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
428,Raw,0.1,400,400,71,0.09739368998628258,0.1775,0.1775,0.17750000000000002
428,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
428,GIN,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
428,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
429,Raw,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
429,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
429,GIN,0.1,400,400,29,0.03761348897535668,0.0725,0.0725,0.0725
429,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
430,Raw,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
430,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
430,GIN,0.1,400,400,24,0.030927835051546393,0.06,0.06,0.06
430,GAT,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
431,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
431,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
431,GIN,0.1,400,400,73,0.10041265474552957,0.1825,0.1825,0.18249999999999997
431,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
432,Raw,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
432,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
432,GIN,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
432,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
433,Raw,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
433,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
433,GIN,0.1,400,400,21,0.026957637997432605,0.0525,0.0525,0.05249999999999999
433,GAT,0.1,400,400,51,0.06809078771695594,0.1275,0.1275,0.1275
434,Raw,0.1,400,400,74,0.10192837465564739,0.185,0.185,0.185
434,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
434,GIN,0.1,400,400,32,0.041666666666666664,0.08,0.08,0.08
434,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
435,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
435,MLP,0.1,400,400,37,0.04849279161205767,0.0925,0.0925,0.0925
435,GIN,0.1,400,400,22,0.028277634961439587,0.055,0.055,0.055
435,GAT,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
436,Raw,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
436,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
436,GIN,0.1,400,400,35,0.0457516339869281,0.0875,0.0875,0.0875
436,GAT,0.1,400,400,51,0.06809078771695594,0.1275,0.1275,0.1275
437,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
437,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
437,GIN,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
437,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
438,Raw,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
438,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
438,GIN,0.1,400,400,20,0.02564102564102564,0.05,0.05,0.05000000000000001
438,GAT,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
439,Raw,0.1,400,400,71,0.09739368998628258,0.1775,0.1775,0.17750000000000002
439,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
439,GIN,0.1,400,400,36,0.04712041884816754,0.09,0.09,0.09
439,GAT,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
440,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
440,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
440,GIN,0.1,400,400,74,0.10192837465564739,0.185,0.185,0.185
440,GAT,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
441,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
441,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
441,GIN,0.1,400,400,29,0.03761348897535668,0.0725,0.0725,0.0725
441,GAT,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
442,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
442,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
442,GIN,0.1,400,400,20,0.02564102564102564,0.05,0.05,0.05000000000000001
442,GAT,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
443,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
443,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
443,GIN,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
443,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
444,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
444,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
444,GIN,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
444,GAT,0.1,400,400,51,0.06809078771695594,0.1275,0.1275,0.1275
445,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
445,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
